DialogEditor_Toolbox,Gadget Toolbox,가젯 도구 상자,,title for the gadget toolbox window,,,,,,,,
DialogEditor_TreeViewNode,TreeViewNode,트리 보기,,Dialog editor TreeViewNode,,,,,,,,
DialogEditor_Warning,Warning,경고,,warning message box title,,,,,,,,
Edit_Menu_FindResource,Find Resource,자원 검색,,"Edit menu ""FindResource""",,,,,,,,
Edit_Menu_Redo,Redo,다시 실행,,Redo menu entry,,,,,,,,
Edit_Menu_Search,Search & Replace,검색 & 바꾸기,,"Edit menu ""Search & Replace""",,,,,,,,
Edit_Menu_Undo,Undo,실행 취소,,Undo menu entry,,,,,,,,
Error_AnimBlendClone,{0} does not implement ICloneable,{0}은(는) ICloneable을 구현하지 않았어요.,,Any class that is used in the animation system must implement ICloneable,,,,,,,,
Error_CursorManagerDuplicateName,Attempting to add a cursor using image {1} with duplicated id {0} please assign a different name,중복 ID가 {0}인 그림 {1}을 사용하여 커서를 추가하려면 다른 이름을 지정하세요.,,Multiple cursors have been added with the same reference name,,,,,,,,
Error_CursorManagerFailedLoad,Attempted to load cursor {1} but received error '{0}',오류 '{0}'를 받아서 커서 {0} 불러올 수가 없어요.,,File load failed for cursor image,,,,,,,,
Error_CursorManagerLoadingInfoMissing,Attempting to load cursor {0} but can't find loading info,정보를 찾을 수가 없어서 커서 {0}를 불러올 수가 없어요.,,The loading callback for a cursor can't find the loading hotspot info,,,,,,,,
Error_GadgetToolboxFailedLoad,Attempted to load gadget toolbox info but received error '{0}' - '{1}',오류 '{0}' - '{1}'가 발생해서 가젯 도구 상자 정보를 불러올 수가 없어요.,,Failed to load the gadget toolbox list,,,,,,,,
Error_GadgetToolboxInvalidGadget,Attempted to add gadget '{0}' to toolbox but it isn't registered with the layout manager ,가젯 {0}이 레이아웃 관리자에 등록되지 않아서 도구 상자에 추가할 수가 없어요.,,Invalid gadget specified in gadget toolbox list,,,,,,,,
Error_Cursors,Cursor Error,커서 오류,,Cursor error warning title,,,,,,,,
Error_GUILayout_AnchorRequiresParentPos,"A parent reliant anchor (bottom or right) has been set with no parent gadget, try setting the dimension instead"," try setting the dimension instead""",,Attempted to use an bottom or right anchor when there is no parent gadget to base the position upon,,,,,,,,
Error_GUILayout_DimensionAndBothAnchors,"A dimension input has been set along with both the associated anchors, the dimension input will be ignored"," the dimension input will be ignored""",,"Both the dimension and the associated anchors have been set (for instance width, top and bottom) the dimension will be calculated from the anchors not the dimension input",,,,,,,,
Error_GUILayout_FailedCalculatePosition,"Cannot calculate actual position of gadget, too few anchors and/or dimensions are set"," too few anchors and/or dimensions are set""",,Gadget requires at least one anchor or the dimension to be set for each direction,,,,,,,,
Error_GUILayout_PercentageRequiresParentDimension,"An anchor or dimension has been set to percentage with no parent gadget, try using pixel instead"," try using pixel instead""",,Attempted to use percentage style values when there is no parent gadget to base it upon,,,,,,,,
Error_ProjectLoadFailure,Project load failed. Unable to load {0},프로젝트 {0}를 불러오는데 실패했어요.,,Project load failure,,,,,,,,
Error_ProjectTooNew,"This project requires a newer version of the IDE and so will not be loaded. Please update your IDE to at least the version used to create the project, then try opening it again."," then try opening it again.""",,Error message for loading in a project created in a newer version,,,,,,,,
Error_StyleNotFound,"Can not set requested style, not found"," not found""",,Trying to set a style when it hasn't been loaded/found,,,,,,,,
Error_WeakDelegateArgument,Method '{1}' on object '{0}' failed because {2},{2}(으)로 인하여 객체 '{0}'의 메서드 '{1}'가 실패했어요.,,Attempting to invoke a method from within a weak delegate with incorrect arguments,,,,,,,,
Error_WeakDelegateParameterCount,Method '{1}' on object '{0}' failed due to mismatching parameter count,매개 변수 개수가 맞지 않아서 객체 '{0}'의 메서드 '{1}'가 실패했어요.,,Attempting to invoke a method from within a weak delegate with incorrect parameter count,,,,,,,,
Event_Alarm,Alarm,알람,,Alarm event name,,,,,,,,
Event_AlarmN,Alarm {0},알람 {0},,Key Event Alarm N,,,,,,,,
Event_Async_AudioPlayback,Async - Audio Playback,비동기 - 오디오 재생,,Asynchronous event subtype,,,,,,,,
Event_Async_AudioRecording,Async - Audio Recording,비동기 - 오디오 녹음,,Asynchronous event subtype,,,,,,,,
Event_Async_Cloud,Async - Cloud,비동기 - 클라우드,,Asynchronous event subtype,,,,,,,,
Event_Async_Dialog,Async - Dialog,비동기 - 대화상자,,Asynchronous event subtype,,,,,,,,
Event_Async_HTTP,Async - HTTP,비동기 - HTTP,,Asynchronous event subtype,,,,,,,,
Event_Async_IAP,Async - In-App Purchase,비동기 - 인 앱 결제,,Asynchronous event subtype,,,,,,,,
Event_Async_ImageLoaded,Async - Image Loaded,비동기 - 그림 불러오기,,Asynchronous event subtype,,,,,,,,
Event_Async_Networking,Async - Networking,비동기 - 네트워크,,Asynchronous event subtype,,,,,,,,
Event_Async_PushNotification,Async - Push Notification,비동기 - 푸시 알림,,Asynchronous event subtype,,,,,,,,
Event_Async_SaveLoad,Async - Save/Load,비동기 - 저장/불러오기,,Asynchronous event subtype,,,,,,,,
Event_Async_Social,Async - Social,비동기 - 소셜,,Asynchronous event subtype,,,,,,,,
Event_Async_Steam,Async - Steam,비동기 - Steam,,Asynchronous event subtype,,,,,,,,
Event_Async_SystemEvent,Async - System,비동기 - 시스템,,Asynchronous event subtype,,,,,,,,
Event_Asynchronous,Asynchronous,비동기,,Asynchronous event name,,,,,,,,
Event_Collision,Collision,충돌,,Collision event name,,,,,,,,
Event_Create,Create,생성,,Create event name,,,,,,,,
Event_Destroy,Destroy,파괴,,Destroy event name,,,,,,,,
Event_CleanUp,Clean Up,정리,,Clean Up event name,,,,,,,,
Event_Draw,Draw,그리기 이벤트,,Draw event name,,,,,,,,
Event_Draw_Draw,Draw,그리기,,Draw event subtype,,,,,,,,
Event_Draw_DrawBegin,Draw Begin,그리기 시작,,Draw event subtype,,,,,,,,
Event_Draw_DrawEnd,Draw End,그리기 끝,,Draw event subtype,,,,,,,,
Event_Draw_DrawGUI,Draw GUI,GUI 그리기,,Draw event subtype,,,,,,,,
Event_Draw_DrawGUIBegin,Draw GUI Begin,GUI 그리기 시작,,Draw event subtype,,,,,,,,
Event_Draw_DrawGUIEnd,Draw GUI End,GUI 그리기 끝,,Draw event subtype,,,,,,,,
Event_Draw_PostDraw,Post-Draw,후처리,,Draw event subtype,,,,,,,,
Event_Draw_PreDraw,Pre-Draw,전처리,,Draw event subtype,,,,,,,,
Event_Draw_Resize,Window Resize,브라우저 크기 조정,,Draw event subtype,,,,,,,,
Event_Key_Alt,Alt,Alt,,Key event subtype,,,,,,,,
Event_Key_AnyKey,Any,아무 키,,Key event subtype,,,,,,,,
Event_Key_Backspace,Backspace,백스페이스,,"Key event ""others"" subtype",,,,,,,,
Event_Key_Ctrl,Control,Control,,Key event subtype,,,,,,,,
Event_Key_Delete,Delete,Delete,,"Key event ""others"" subtype",,,,,,,,
Event_Key_DigitN,{0},{0},,event key digit N,,,,,,,,
Event_Key_Digits,Digits,숫자,,Key event subtype,,,,,,,,
Event_Key_Down,Down,아래쪽 방향키,,Key event subtype,,,,,,,,
Event_Key_End,End,End,,"Key event ""others"" subtype",,,,,,,,
Event_Key_Enter,Enter,엔터,,Key event subtype,,,,,,,,
Event_Key_Escape,Escape,ESC,,"Key event ""others"" subtype",,,,,,,,
Event_Key_FunctionKeys,Function Keys,기능 키,,Key event subtype,,,,,,,,
Event_Key_Home,Home,Home,,"Key event ""others"" subtype",,,,,,,,
Event_Key_Insert,Insert,Insert,,"Key event ""others"" subtype",,,,,,,,
Event_Key_Tab,Tab,Tab,,Key event others subtype,,,,,,,,
Event_Key_Keypad,Keypad,숫자 패드,,Key event subtype,,,,,,,,
Event_Key_KeypadN,Keypad {0},숫자 패드 {0},,Keypad event N,,,,,,,,
Event_Keyboard_Modifiers,Modifiers,한정자,,Modifiers keyboard group title,,,,,,,,
Event_Key_ArrowKeys,Arrow Keys,방향 키,,Arrow keys keyboard group title,,,,,,,,
Event_Key_ControlKeys,Control Keys,조작 키,,Control keys keybaord group title,,,,,,,,
Event_Key_Left,Left,왼쪽 방향키,,Key event subtype,,,,,,,,
Event_Key_Letters,Letters,글쇠,,Key event subtype,,,,,,,,
Event_Key_NoKey,No Key,키 입력 없음,,Key event subtype,,,,,,,,
Event_Key_Others,Others,기타,,Key event subtype,,,,,,,,
Event_Key_PageDown,Page Down,Page Down,,"Key event ""others"" subtype",,,,,,,,
Event_Key_PageUp,Page Up,Page Up,,"Key event ""others"" subtype",,,,,,,,
Event_Key_Right,Right,오른쪽 방향키,,Key event subtype,,,,,,,,
Event_Key_Shift,Shift,Shift,,Key event subtype,,,,,,,,
Event_Key_Space,Space,스페이스,,Key event subtype,,,,,,,,
Event_Key_Up,Up,위쪽 방향키,,Key event subtype,,,,,,,,
Event_Keyboard,Key Down,키 누르는 중,,Keyboard event name,,,,,,,,
Event_KeyPress,Key Pressed,키 누름,,Key Press event name,,,,,,,,
Event_KeyPress_Short,Key Press - ,키 누름: ,,KeyPress event short name,,,,,,,,
Event_KeyDown_Short,Key Down - ,키 누르는 중:,,KeyDown event short name,,,,,,,,
Event_KeyPressN,Press {0},{0} 눌렀음,,Key Press event - short name,,,,,,,,
Event_KeyRelease,Key Up,키 뗌,,Key Release event name,,,,,,,,
Event_KeyRelease_Short,Key Up - ,키 뗌: ,,Key Release event - short name,,,,,,,,
Event_KeyDown,Key Down,키 눌림,,Key Down event name,,,,,,,,
Event_KeyUp,Key Up,키 뗌,,Key Up event name,,,,,,,,
Event_Mouse,Mouse,마우스,,Mouse event name,,,,,,,,
Event_MouseClick,Mouse Click,누름,,Mouse Click event name,,,,,,,,
Event_MouseDown,Mouse Down,누르는 중,,Mouse Down event name,,,,,,,,
Event_MouseUp,Mouse Up,뗌,,Mouse Up event name,,,,,,,,
Event_Mouse_GlobalMouse,Global,전역,,Mouse event subtype,,,,,,,,
Event_Mouse_GlobalMouse_LeftButton,Global Left Down,전역 왼쪽 눌림,,"Mouseevent ""global"" subtype",,,,,,,,
Event_Mouse_GlobalMouse_LeftPressed,Global Left Pressed,전역 왼쪽 눌렀음,,"Mouseevent ""global"" subtype",,,,,,,,
Event_Mouse_GlobalMouse_LeftReleased,Global Left Released,전역 왼쪽 뗌,,"Mouseevent ""global"" subtype",,,,,,,,
Event_Mouse_GlobalMouse_MiddleButton,Global Middle Down,전역 가운데 눌림,,"Mouseevent ""global"" subtype",,,,,,,,
Event_Mouse_GlobalMouse_MiddlePressed,Global Middle Pressed,전역 가운데 눌렀음,,"Mouseevent ""global"" subtype",,,,,,,,
Event_Mouse_GlobalMouse_MiddleReleased,Global Middle Released,전역 가운데 뗌,,"Mouseevent ""global"" subtype",,,,,,,,
Event_Mouse_GlobalMouse_RightButton,Global Right Down,전역 오른쪽 눌림,,"Mouseevent ""global"" subtype",,,,,,,,
Event_Mouse_GlobalMouse_RightPressed,Global Right Pressed,전역 오른쪽 눌렀음,,"Mouseevent ""global"" subtype",,,,,,,,
Event_Mouse_GlobalMouse_RightReleased,Global Right Released,전역 오른쪽 뗌,,"Mouseevent ""global"" subtype",,,,,,,,
Event_Mouse_LeftButton,Left Down,왼쪽 눌림,,Mouse event subtype,,,,,,,,
Event_Mouse_LeftPressed,Left Pressed,왼쪽 눌렀음,,Mouse event subtype,,,,,,,,
Event_Mouse_LeftReleased,Left Released,왼쪽 뗌,,Mouse event subtype,,,,,,,,
Event_Mouse_MiddleButton,Middle Down,가운데 눌림,,Mouse event subtype,,,,,,,,
Event_Mouse_MiddlePressed,Middle Pressed,가운데 눌렀음,,Mouse event subtype,,,,,,,,
Event_Mouse_MiddleReleased,Middle Released,가운데 뗌,,Mouse event subtype,,,,,,,,
Event_Mouse_MouseEnter,Mouse Enter,마우스 커서 들어옴,,Mouse event subtype,,,,,,,,
Event_Mouse_MouseLeave,Mouse Leave,마우스 커서 떠남,,Mouse event subtype,,,,,,,,
Event_Mouse_MouseWheelDown,Mouse Wheel Down,마우스 휠 내림,,Mouse event subtype,,,,,,,,
Event_Mouse_MouseWheelUp,Mouse Wheel Up,마우스 휠 올림,,Mouse event subtype,,,,,,,,
Event_Mouse_NoButton,No Mouse Input,입력 없음,,Mouse event subtype,,,,,,,,
DnD_Event_Mouse_Any,Any Button,아무 단추,,Mouse event subtype,,,,,,,,
DnD_Event_Mouse_None,No Button,단추 없음,,Mouse event subtype,,,,,,,,
DnD_Event_Mouse_Left,Left,왼쪽 단추,,Mouse event subtype,,,,,,,,
DnD_Event_Mouse_Right,Right,오른쪽 단추,,Mouse event subtype,,,,,,,,
DnD_Event_Mouse_Middle,Middle,가운데 단추,,Mouse event subtype,,,,,,,,
DnD_Event_Mouse_Side1,Side 1,측면 단추 1,,Mouse event subtype,,,,,,,,
DnD_Event_Mouse_Side2,Side 2,측면 단추 2,,Mouse event subtype,,,,,,,,
Event_Mouse_RightButton,Right Down,오른쪽 눌림,,Mouse event subtype,,,,,,,,
Event_Mouse_RightPressed,Right Pressed,오른쪽 눌렀음,,Mouse event subtype,,,,,,,,
Event_Mouse_RightReleased,Right Released,오른쪽 뗌,,Mouse event subtype,,,,,,,,
Event_Other,Other,기타,,Other event name,,,,,,,,
Event_Other_AnimationEnd,Animation End,애니메이션 끝,,Other event subtype,,,,,,,,
Event_Other_AnimationEvent,Animation Event,Spine 애니메이션 정보,,Other event subtype,,,,,,,,
Event_Other_AnimationUpdate,Animation Update,Spine 애니메이션 갱신,,Other event subtype,,,,,,,,
Event_Other_BroadcastMessage,Broadcast Message,메시지 송신,,Other event subtype,,,,,,,,
Event_Other_EndOfPath,Path Ended,경로 끝남,,Other event subtype,,,,,,,,
Event_Other_GameEnd,Game End,게임 종료,,Other event subtype,,,,,,,,
Event_Other_GameStart,Game Start,게임 시작,,Other event subtype,,,,,,,,
Event_Other_IntersectBoundary,Intersect Boundary,룸 경계에 닿음,,Other event subtype,,,,,,,,
Event_Other_OutsideRoom,Outside Room,룸 외부로 나감,,Other event subtype,,,,,,,,
Event_Other_RoomEnd,Room End,룸 종료,,Other event subtype,,,,,,,,
Event_Other_RoomStart,Room Start,룸 시작,,Other event subtype,,,,,,,,
Event_Other_UserDefined,User Events,사용자 이벤트,,Other event subtype,,,,,,,,
Event_Other_UserN,User Event {0},사용자 이벤트 {0},,event other user N,,,,,,,,
Event_Other_Views,Views,뷰,,Other event subtype,,,,,,,,
Event_Other_Views_BoundaryViewN,Intersect View {0} Boundary,뷰 {0}의 경계선과 만남,,"Other-Views ""Boundary view"" event numberN",,,,,,,,
Event_Other_Views_OutsideViewN,Outside View {0},뷰 {0}의 외부로 나감,,"Other-Views ""Outside view"" event numberN",,,,,,,,
Event_Other_Views_Boundary,Intersect Boundary,뷰 경계선 만남,,Intersect boundary view group title,,,,,,,,
Event_Other_Views_Outside,Outside View,뷰 외부로 나감,,Outside view group title,,,,,,,,
Event_Step,Step,스텝,,Step event name,,,,,,,,
Event_StepBegin,Begin Step,스텝 시작,,Begin Step event name,,,,,,,,
Event_StepEnd,End Step,스텝 끝,,End Step event name,,,,,,,,
Event_Unknown,Unknown Event,알 수 없는 이벤트,,Object editor unknown event name,,,,,,,,
SeqEvents_Tooltip,Sequence Events,시퀀스 이벤트,,Events button tooltip,,,,,,,,
SeqEvents_TypeFunctionNameHere,Type Function Name Here,여기에 함수의 이름을 입력하세요.,,Type Function Name Here,,,,,,,,
